oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,43,41,43,45,40,48,38,21,21,16,16,11,16,12,11,14,13,20,23,33,35,39,43,""
02,41,39,40,37,38,50,45,40,23,18,22,24,18,13,8,7,7,14,24,18,25,29,34,35,""
03,49,37,36,44,39,41,30,37,37,19,21,21,16,20,10,9,10,15,14,13,24,27,35,28,""
04,34,41,40,40,39,51,38,59,17,22,15,19,8,13,10,5,9,12,26,39,18,47,38,44,""
05,38,33,42,36,50,29,39,54,22,15,5,11,13,13,2,5,4,8,8,10,25,13,27,33,""
06,42,28,31,31,17,24,26,34,29,23,17,28,5,7,9,7,15,6,11,15,12,33,44,29,""
07,35,27,43,31,30,29,28,25,21,27,12,9,10,8,8,10,9,14,14,14,18,27,37,39,""
08,37,39,31,47,34,37,38,24,14,10,12,13,11,7,7,7,6,16,21,24,20,21,15,27,""
09,28,31,33,39,31,27,38,26,20,17,14,5,10,6,10,9,12,10,14,24,22,22,40,28,""
10,39,40,40,33,37,26,30,32,25,15,10,13,8,7,8,9,9,9,18,20,32,39,22,32,""
11,37,38,35,39,41,39,32,30,11,21,21,16,9,8,4,3,11,12,18,20,21,28,36,35,""
12,46,36,31,23,27,35,21,15,22,21,28,26,9,5,5,9,10,8,8,15,31,22,26,37,""
13,43,47,35,38,37,37,22,11,15,15,8,9,5,7,2,6,5,4,10,8,11,11,13,31,""
14,31,37,31,23,28,23,34,12,20,11,4,10,5,7,3,9,8,9,8,12,18,28,28,52,""
15,29,34,42,36,37,33,33,24,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,3,9,7,12,12,12,19,28,40,27,""
17,51,37,37,36,35,37,19,16,12,15,11,12,7,5,3,3,4,8,9,16,27,19,37,28,""
18,35,44,37,46,31,34,17,19,13,9,10,9,6,8,9,4,4,14,8,1,4,4,4,5,""
19,3,3,4,1,2,6,1,4,14,10,16,14,6,1,1,1,1,1,1,10,25,40,31,37,""
20,32,35,51,38,32,35,23,27,20,13,8,12,11,7,6,9,9,8,11,30,20,21,33,26,""
21,28,33,33,50,42,46,20,20,9,12,11,16,7,7,3,11,8,6,18,27,22,26,32,46,""
22,38,35,45,33,46,24,24,17,26,18,16,9,8,12,8,4,7,9,11,16,20,28,25,35,""
23,32,31,54,26,32,46,32,16,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,20,9,9,7,6,12,10,15,22,44,40,31,44,""
25,44,34,29,25,36,30,35,27,17,21,13,11,11,6,11,13,8,17,20,38,19,39,38,49,""
26,28,27,26,27,26,38,32,16,16,25,19,6,9,7,10,11,11,10,14,17,29,33,28,40,""
27,27,30,33,37,39,24,39,28,0,0,0,0,0,0,0,2,5,16,16,17,35,26,40,35,""
28,32,36,39,30,41,49,24,53,25,14,13,13,7,15,7,8,8,9,17,23,38,39,37,39,""
29,21,36,29,30,37,30,38,29,36,23,21,19,14,8,6,9,7,13,11,29,36,35,39,30,""
30,33,34,44,24,35,32,27,36,25,16,16,15,8,7,8,4,9,12,15,18,28,34,51,45,""
31,32,32,30,31,27,23,21,22,15,8,14,8,4,8,13,4,7,14,16,27,31,29,-1,-1,""
