nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,1,0,0,0,1,5,0,1,3,47,37,1,0,0,0,0,1,0,0,0,0,0,0,""
02,1,1,2,1,0,3,13,64,107,36,4,0,0,1,2,21,69,72,46,43,41,34,66,41,""
03,34,23,70,81,61,60,28,33,101,157,119,31,12,4,11,43,92,77,133,158,105,85,62,12,""
04,10,4,4,7,3,6,13,44,128,138,27,125,51,122,220,34,4,8,16,26,18,28,42,41,""
05,45,48,46,43,35,80,122,60,21,26,99,15,10,16,10,8,14,4,2,2,3,7,11,2,""
06,23,13,74,3,6,4,19,22,8,13,15,22,13,16,8,16,8,1,1,0,0,9,5,21,""
07,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
08,0,0,0,0,0,0,0,1,3,9,6,9,5,10,0,5,7,0,0,0,0,0,0,1,""
09,0,0,0,0,0,0,3,12,5,3,3,26,5,3,2,3,3,0,0,0,0,0,0,0,""
10,0,0,1,1,0,1,2,6,4,2,2,6,3,3,109,109,1,0,0,0,1,0,0,0,""
11,0,0,4,3,4,3,27,30,167,6,2,49,7,4,7,6,5,2,4,11,9,8,4,7,""
12,12,13,14,13,16,11,20,46,73,37,104,72,26,2,0,1,4,0,2,2,1,0,0,2,""
13,0,5,20,19,25,24,58,69,110,102,114,83,10,20,4,4,4,1,1,0,0,0,0,0,""
14,0,0,0,0,0,0,3,5,42,12,3,7,2,2,3,0,0,0,0,0,0,0,0,0,""
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
16,0,0,0,0,0,0,0,0,0,0,6,42,6,0,0,0,0,0,0,0,0,0,1,0,""
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
