nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,49,56,66,75,89,57,65,76,77,90,82,68,70,70,72,83,82,64,79,62,65,57,53,""
02,64,54,55,74,46,63,72,78,72,74,70,74,84,81,92,92,81,73,74,72,83,68,61,59,""
03,69,75,69,71,82,85,67,87,63,80,75,76,92,89,78,99,89,87,98,79,76,67,55,73,""
04,55,72,49,76,65,68,60,52,57,78,68,82,79,63,93,88,82,85,65,71,72,61,69,56,""
05,62,74,70,60,68,70,75,69,53,49,80,95,99,85,100,89,96,83,103,85,71,80,79,59,""
06,87,81,73,78,62,70,77,72,83,95,89,87,90,100,88,92,85,88,103,92,73,81,73,64,""
07,47,68,76,65,108,70,85,65,71,76,86,84,88,100,105,101,87,106,90,98,87,87,84,80,""
08,63,78,78,82,84,72,79,81,89,98,86,78,83,107,-1,-1,-1,-1,-1,94,116,84,38,41,""
09,40,50,53,66,56,58,44,61,77,75,70,60,58,62,75,75,72,75,81,91,81,79,78,75,""
10,102,66,84,80,102,95,103,100,56,51,58,43,37,49,48,54,53,44,41,40,61,36,45,69,""
11,69,61,77,74,77,57,68,61,75,49,46,48,55,50,65,63,59,56,67,67,67,67,80,56,""
12,50,75,71,77,60,54,47,51,68,64,47,57,60,53,51,72,73,72,78,77,60,64,53,70,""
13,77,55,64,57,68,66,67,81,59,80,62,74,71,53,70,55,79,67,100,91,80,80,72,54,""
14,73,72,53,60,48,58,79,75,70,65,51,59,66,58,68,61,62,72,70,79,59,66,73,55,""
15,57,65,59,66,55,65,64,66,82,64,77,70,71,68,80,88,86,81,79,73,73,102,89,61,""
16,64,80,68,83,53,72,-1,-1,-1,-1,16,61,68,79,58,86,65,65,57,51,47,55,52,49,""
17,64,67,65,68,69,60,63,69,79,76,71,74,68,60,63,67,81,71,92,61,89,77,61,81,""
18,74,78,74,77,59,72,87,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
