oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,10,8,11,13,11,13,6,14,10,8,10,10,5,2,3,2,6,4,5,1,2,2,2,""
02,6,7,2,6,7,5,4,2,8,8,10,9,5,5,4,2,2,0,0,0,3,0,0,1,""
03,2,1,3,2,3,3,4,3,3,5,4,13,5,6,4,4,4,5,5,3,2,2,3,3,""
04,4,3,6,5,3,3,0,4,5,7,10,9,6,3,7,1,3,1,6,0,2,4,2,0,""
05,0,3,3,1,2,2,3,4,6,2,3,4,3,1,5,4,4,0,4,5,2,1,0,5,""
06,1,4,6,5,5,5,5,1,3,1,1,7,4,6,3,3,4,5,4,8,3,1,3,2,""
07,1,3,8,11,4,1,5,5,3,5,7,9,2,3,3,2,2,0,6,1,1,6,3,1,""
08,5,12,9,8,6,6,6,6,8,4,4,7,5,6,3,6,1,7,6,5,4,5,4,5,""
09,7,6,11,11,10,9,3,3,11,4,7,10,10,6,8,8,4,9,9,9,8,6,9,9,""
10,5,11,11,9,10,11,7,4,15,6,12,5,9,13,10,10,6,7,4,5,6,10,7,8,""
11,5,6,4,11,8,9,12,7,8,5,13,9,9,10,6,1,4,10,7,7,12,8,3,11,""
12,10,11,10,11,10,8,17,8,13,13,12,11,11,8,12,11,6,6,5,4,9,9,8,5,""
13,9,10,13,14,10,12,13,13,11,15,12,15,9,8,6,7,9,11,5,6,7,10,6,10,""
14,12,18,17,13,14,13,11,11,15,13,11,13,11,11,6,9,9,6,3,5,6,0,3,3,""
15,3,10,6,8,3,3,6,6,3,2,6,6,3,10,7,4,3,6,6,6,9,6,6,6,""
16,11,20,16,14,8,13,7,13,8,8,20,10,7,8,13,6,6,3,3,5,9,4,8,4,""
17,9,6,6,11,13,8,8,6,6,7,8,11,13,5,6,3,6,5,4,8,7,4,7,6,""
18,5,9,3,10,9,6,9,12,6,2,12,9,6,5,4,3,3,3,7,6,1,5,8,5,""
19,8,7,15,11,10,7,5,7,12,9,11,7,10,4,5,4,3,5,3,3,6,4,3,4,""
20,3,2,10,6,9,8,11,3,6,6,3,6,4,6,2,1,2,4,5,3,3,5,4,7,""
21,9,12,12,15,14,8,3,9,7,5,8,4,9,6,6,8,4,4,2,6,4,2,8,6,""
22,10,11,13,16,11,11,11,5,8,8,8,5,4,8,4,9,8,5,2,10,7,4,11,9,""
23,20,12,14,9,9,18,11,6,10,8,82,22,21,27,23,64,58,1,27,13,7,4,13,12,""
24,8,5,5,2,6,4,2,5,8,5,4,6,7,4,5,10,1,1,3,5,5,5,8,5,""
25,7,9,11,11,12,11,11,6,11,8,16,8,9,6,2,5,5,4,4,1,2,3,2,2,""
26,4,10,14,16,10,9,9,7,9,6,11,4,3,2,2,2,5,3,3,4,5,5,4,6,""
27,12,15,10,18,16,15,10,12,13,10,9,8,10,6,3,5,5,4,2,7,9,9,11,9,""
28,12,15,15,22,24,17,13,14,8,8,16,16,12,11,13,4,10,11,9,6,10,14,5,5,""
29,17,25,17,23,16,20,20,12,11,14,17,16,10,10,12,14,5,9,6,7,8,8,9,9,""
30,12,14,23,17,25,14,14,16,13,13,8,12,12,9,13,6,10,13,10,9,15,13,9,9,""
31,22,19,14,20,13,13,25,13,11,11,6,8,7,7,5,6,4,2,4,3,4,8,5,-1,""
