nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,9,7,9,6,6,10,16,34,28,20,34,26,23,22,7,21,8,8,36,10,5,7,9,""
02,7,7,8,9,10,4,4,20,38,41,32,10,5,19,15,9,13,12,7,8,10,5,7,4,""
03,15,12,6,11,8,9,6,15,13,9,8,19,9,6,8,2,5,5,5,5,6,7,6,6,""
04,13,4,5,9,11,8,16,16,17,26,19,9,3,8,6,10,11,6,4,14,9,7,10,9,""
05,13,7,10,9,16,19,20,7,9,20,10,23,14,18,17,6,10,2,2,7,10,5,9,7,""
06,4,9,3,13,14,13,5,10,13,10,11,8,7,14,1,9,6,7,3,5,7,5,11,7,""
07,8,7,9,12,8,7,11,8,10,9,25,11,4,7,5,14,7,8,6,1,7,6,6,13,""
08,16,9,12,11,10,12,19,11,11,9,12,14,18,18,5,16,21,14,14,8,7,8,10,14,""
09,6,3,12,9,6,6,11,9,5,12,6,14,11,8,7,5,7,5,10,7,7,10,9,7,""
10,7,7,4,12,17,11,8,10,13,14,17,17,14,7,13,8,10,6,3,20,4,9,16,19,""
11,16,6,10,10,14,14,19,17,16,36,35,15,20,18,10,8,13,3,5,5,7,7,6,11,""
12,5,12,10,15,10,13,24,8,13,7,14,14,17,14,7,9,12,6,5,8,10,6,13,10,""
13,8,8,7,18,14,12,14,13,10,11,13,11,12,6,5,3,2,3,2,7,9,11,5,14,""
14,12,8,8,15,17,16,14,19,15,22,14,17,10,12,12,8,11,5,16,9,6,11,4,6,""
15,7,15,13,10,7,6,13,11,16,6,11,12,4,9,5,5,4,2,-1,-1,-1,-1,-1,0,""
16,-1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]chjx,"lzVdfeglIf{hgnl'o{"
