nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,27,36,30,29,28,12,23,12,9,4,16,2,7,14,13,15,30,16,18,23,37,30,35,""
02,41,25,45,48,30,18,28,15,16,19,8,2,0,2,4,0,0,0,0,1,1,1,1,1,""
03,2,0,0,0,0,0,0,0,1,0,7,9,6,12,3,3,9,14,10,22,29,21,23,17,""
04,21,19,17,25,22,26,37,23,10,-1,3,4,5,3,7,6,9,14,4,19,22,25,20,25,""
05,29,24,21,33,24,21,20,32,17,19,7,9,5,4,5,0,0,0,0,0,0,0,0,0,""
06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,23,12,22,16,19,20,23,32,""
07,7,12,30,25,15,13,14,14,10,6,7,7,9,15,8,7,12,13,14,12,25,23,31,15,""
08,26,28,16,16,26,19,17,20,12,5,5,2,3,3,2,5,8,6,9,15,16,35,31,27,""
09,26,20,34,22,20,20,24,21,10,9,8,11,7,8,17,6,14,6,6,23,23,37,35,20,""
10,28,12,17,16,21,21,18,20,15,8,6,18,8,7,10,4,9,13,12,17,20,20,32,16,""
11,22,18,24,26,24,24,25,30,20,14,14,5,8,5,9,9,6,17,10,16,21,36,34,22,""
12,22,29,20,23,0,0,0,0,0,0,10,12,14,8,3,8,5,11,7,21,15,24,20,20,""
13,18,19,25,21,23,17,19,29,24,15,13,6,7,8,7,7,5,8,9,18,28,33,22,9,""
14,2,2,1,1,1,3,2,2,0,4,7,6,3,11,2,6,6,12,8,10,18,27,38,23,""
15,16,28,23,38,19,30,32,15,14,16,11,16,7,16,6,6,9,22,7,24,25,33,30,34,""
16,27,21,24,23,22,18,28,23,17,12,22,10,9,4,10,9,13,12,20,23,19,26,37,22,""
17,26,18,33,20,26,39,25,18,23,11,10,9,5,4,10,7,7,10,13,14,24,33,28,17,""
18,21,26,23,32,36,19,24,26,14,12,11,4,8,10,6,7,10,8,14,24,33,29,30,30,""
19,29,22,18,30,27,24,26,18,20,15,13,6,10,4,9,4,8,12,5,18,23,27,40,22,""
20,18,26,30,23,29,35,18,23,16,8,9,8,9,3,5,4,3,9,18,13,23,21,28,24,""
21,25,27,29,27,27,25,26,16,16,8,8,9,4,0,1,0,0,0,0,0,0,0,0,0,""
22,0,0,0,0,0,0,0,0,0,14,14,9,6,2,8,5,8,8,13,17,18,21,33,27,""
23,23,19,8,27,6,0,0,0,0,0,0,0,0,0,0,0,0,5,14,17,26,20,32,27,""
24,29,18,20,18,21,23,20,12,11,8,8,5,9,4,6,2,3,13,9,19,27,19,18,16,""
25,18,22,24,23,18,23,15,12,15,6,5,5,6,5,3,1,4,2,11,12,18,13,15,11,""
26,8,8,12,20,21,18,6,10,9,2,4,7,3,4,10,5,9,5,5,12,11,18,23,17,""
27,16,22,14,16,25,15,20,18,14,21,13,10,1,0,0,0,0,0,0,0,0,0,0,0,""
28,0,0,0,0,0,0,0,0,1,14,11,10,5,0,7,13,19,28,9,21,32,24,38,28,""
29,33,30,38,30,26,34,28,38,36,9,7,0,0,0,4,7,10,31,22,19,27,19,36,19,""
30,27,20,18,18,26,31,15,14,13,16,8,5,1,4,5,9,10,13,16,31,24,23,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
