feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,3,3,3,3,5,4,2,8,7,5,4,6,5,4,4,3,4,4,8,6,14,15,4,""
02,8,5,3,0,4,6,6,3,6,20,49,42,6,5,4,1,3,3,0,4,4,4,6,2,""
03,3,4,2,5,3,5,2,3,1,9,4,4,4,1,3,6,2,2,0,7,7,4,4,3,""
04,3,1,3,0,3,2,4,8,4,7,4,5,4,5,9,2,3,4,3,6,6,8,3,3,""
05,2,4,3,6,7,2,3,6,4,6,4,7,3,4,5,7,4,14,0,2,7,34,28,7,""
06,4,1,8,12,8,17,17,13,12,9,15,15,2,5,3,4,4,9,12,3,7,7,8,10,""
07,3,5,4,3,9,9,6,10,7,13,5,10,10,7,2,5,7,1,4,7,6,14,5,4,""
08,5,5,5,3,6,6,4,5,5,4,1,5,2,6,2,4,5,7,4,5,3,6,6,9,""
09,1,4,4,3,9,9,12,10,4,11,9,6,8,6,4,2,4,3,3,4,4,4,10,3,""
10,2,2,7,2,5,3,2,4,6,9,7,3,3,1,10,7,9,4,4,4,3,6,6,3,""
11,4,3,2,3,7,3,3,2,6,8,4,4,8,5,4,12,23,4,5,0,4,3,2,3,""
12,0,3,3,6,5,4,8,4,3,4,3,1,5,3,1,-1,-1,-1,9,9,25,21,18,10,""
13,7,13,8,6,9,17,15,19,19,19,16,15,14,21,17,10,9,13,11,19,20,27,23,8,""
14,2,3,6,8,18,21,34,23,30,24,18,14,6,14,16,12,10,12,18,18,33,20,20,15,""
15,5,5,6,10,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
