sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,234,241,267,287,360,337,253,276,210,266,298,239,240,245,270,272,272,230,208,208,213,211,240,257,""
02,341,397,383,417,384,379,347,299,257,153,172,150,105,120,175,162,140,78,122,127,174,147,146,164,""
03,167,160,154,228,239,243,215,181,199,91,102,90,109,83,100,96,100,84,74,97,91,72,75,94,""
04,91,102,108,117,171,189,147,152,147,86,66,105,146,106,128,97,93,93,79,64,89,70,67,72,""
05,102,106,116,92,122,123,119,107,161,150,135,177,153,125,88,57,95,78,68,75,68,97,121,125,""
06,167,182,176,157,156,102,95,62,124,142,114,156,105,73,93,113,108,120,107,107,141,104,111,160,""
07,166,185,190,241,256,260,208,174,195,128,-1,-1,-1,-1,-1,-1,45,88,64,78,74,111,131,168,""
08,214,236,230,241,227,226,180,162,196,160,178,150,98,68,86,91,69,76,64,51,74,74,89,145,""
09,176,205,204,37,19,30,30,16,41,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,114,107,77,115,137,67,68,79,108,130,167,""
12,195,151,157,195,210,153,186,121,133,169,240,278,289,178,163,155,113,133,149,63,141,130,193,232,""
13,296,277,256,293,327,279,245,202,277,275,274,222,243,232,205,201,170,181,155,156,194,210,205,274,""
14,301,278,275,297,327,371,334,240,271,291,273,227,178,161,182,161,165,178,162,138,127,126,171,198,""
15,195,238,228,251,195,198,211,191,326,288,244,178,171,134,169,173,138,121,123,112,127,164,149,206,""
16,263,293,247,325,330,279,266,266,230,243,240,190,177,142,146,201,150,150,119,102,155,197,171,219,""
17,236,230,222,255,250,252,234,206,259,219,218,215,219,171,181,167,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77,130,74,72,94,135,121,205,194,""
19,290,277,302,295,332,298,283,207,214,250,227,212,183,156,143,134,134,118,110,79,112,108,92,96,""
20,193,199,200,202,171,166,133,114,12,15,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
