jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,581,589,554,538,550,586,418,322,452,261,157,175,156,161,131,113,91,99,111,136,153,196,288,260,""
02,219,264,283,299,212,266,237,185,181,164,175,142,129,95,112,85,99,103,130,125,190,205,248,253,""
03,209,217,274,253,270,267,239,234,155,158,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,152,269,172,178,151,151,162,111,99,89,96,102,157,167,235,228,221,""
05,236,260,246,223,217,224,240,199,242,62,135,170,141,152,116,107,120,147,128,166,222,255,237,289,""
06,231,208,233,228,236,235,231,171,170,-1,30,188,168,170,120,99,118,109,148,176,203,254,283,249,""
07,282,254,266,287,273,234,271,427,429,352,89,157,149,156,114,99,93,127,147,164,209,245,264,268,""
08,234,209,198,214,213,219,216,198,156,63,81,140,162,165,114,115,103,134,151,183,231,248,287,270,""
09,251,220,189,259,286,234,224,197,177,158,161,217,167,137,125,122,108,152,189,183,230,256,313,295,""
10,273,284,257,266,246,197,216,213,206,204,127,195,392,437,132,76,93,93,129,151,163,199,214,204,""
11,192,223,206,205,198,212,183,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,149,165,121,127,149,129,130,109,117,88,85,133,160,216,224,252,249,""
13,251,215,219,208,210,174,192,159,145,113,112,105,115,101,104,116,106,99,148,177,219,304,263,269,""
14,264,235,222,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6,7,38,175,86,100,121,158,188,233,244,255,""
16,239,211,204,406,216,297,263,249,416,240,238,175,186,205,159,398,478,334,143,170,207,269,277,278,""
17,216,229,217,228,210,240,205,172,146,218,132,732,752,590,614,427,482,644,231,162,183,210,280,235,""
18,227,262,2,6,78,0,1,0,50,139,132,117,133,105,100,102,112,97,146,187,204,244,250,235,""
19,207,204,192,181,182,304,158,178,151,135,107,125,101,111,99,126,88,114,157,145,177,215,241,233,""
20,223,181,188,58,-1,-1,-1,73,179,138,151,122,110,114,120,96,89,91,116,164,190,212,253,240,""
21,208,204,188,35,-1,-1,91,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
