aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,31,28,28,28,26,33,25,18,23,19,18,11,22,20,29,9,23,16,11,17,24,21,24,""
02,35,19,22,26,20,42,35,29,28,20,16,10,17,20,19,19,20,16,16,16,9,14,22,23,""
03,25,25,27,29,31,27,43,30,28,24,13,23,14,17,18,13,20,13,10,7,6,13,40,19,""
04,25,24,25,20,19,19,39,18,32,18,25,21,14,19,20,25,23,19,7,6,18,26,23,25,""
05,21,21,28,23,24,35,31,37,19,38,25,14,21,15,20,24,16,12,11,14,15,15,23,21,""
06,20,20,32,42,27,36,39,28,30,26,19,21,18,19,22,24,19,14,7,12,14,26,13,23,""
07,23,19,28,21,23,35,24,38,31,30,30,13,22,21,25,17,16,1,6,12,22,28,24,19,""
08,21,31,20,20,34,31,40,41,32,21,32,21,17,27,28,18,15,13,10,10,9,16,17,17,""
09,21,32,30,26,19,40,41,37,41,25,15,17,15,12,22,14,10,11,8,10,25,11,13,20,""
10,18,31,23,22,32,33,26,21,30,26,28,16,19,23,23,20,23,16,13,18,15,14,29,35,""
11,33,34,32,29,31,62,38,45,34,35,31,26,26,21,20,15,12,9,14,11,14,21,22,40,""
12,39,43,73,43,76,85,66,69,80,70,51,60,48,50,29,37,27,19,23,25,22,25,35,39,""
13,54,42,34,47,64,45,64,79,55,65,37,25,-1,47,35,22,17,17,24,12,23,29,27,31,""
14,29,31,32,37,38,-1,47,39,39,40,23,20,-1,26,24,24,30,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
