jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,190,208,240,270,283,294,304,274,131,234,215,172,205,185,144,92,73,62,87,103,145,181,181,199,""
02,196,222,222,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,237,224,150,111,91,110,148,139,180,188,192,186,""
09,200,238,306,305,342,349,353,326,216,277,343,282,297,216,313,163,83,114,127,140,160,178,205,221,""
10,228,297,321,314,346,349,343,280,204,7,6,6,133,224,153,131,78,77,108,128,194,193,188,229,""
11,259,247,334,336,373,391,340,269,212,170,209,250,295,229,192,133,207,83,124,133,151,182,184,238,""
12,235,286,335,359,372,318,150,279,291,185,245,274,294,265,209,139,103,82,94,165,204,188,241,272,""
13,327,377,364,345,390,361,341,288,215,173,255,269,278,219,144,124,116,110,125,165,169,199,200,211,""
14,262,269,300,357,374,401,347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,237,164,136,292,273,242,207,132,117,95,201,296,98,135,211,193,232,""
17,198,241,289,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,225,194,134,115,137,172,142,116,112,84,83,98,130,141,218,236,235,""
24,269,267,217,283,287,280,270,188,-1,-1,-1,-1,-1,-1,66,105,85,95,88,140,145,177,223,229,""
25,180,213,266,253,241,276,253,263,165,118,116,147,155,144,137,106,86,90,92,127,147,185,229,220,""
26,195,204,221,260,247,236,226,234,40,-1,56,186,192,155,119,93,85,81,100,132,161,199,197,228,""
27,192,213,244,259,252,219,248,233,312,117,146,161,205,193,153,114,72,82,98,144,153,189,221,204,""
28,216,211,211,244,243,252,271,244,200,111,131,159,195,151,101,153,225,135,94,109,228,229,241,254,""
29,243,234,243,276,253,281,392,279,220,218,215,246,242,227,147,257,173,111,119,165,180,216,263,265,""
30,243,281,224,250,237,226,259,301,337,187,128,127,193,133,117,267,705,660,680,743,665,590,606,594,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]jlsh{eI,"z'{f"
