jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,9,9,24,""
17,17,20,24,27,26,11,35,40,31,32,37,5,0,0,0,0,0,0,0,0,0,0,0,0,""
18,0,0,0,0,0,0,4,46,33,23,29,33,45,50,48,24,14,13,10,14,7,8,11,14,""
19,21,17,20,34,32,39,27,0,0,0,29,21,49,44,4,25,9,17,12,13,10,2,17,15,""
20,20,28,22,38,39,0,0,0,0,0,17,24,0,0,0,0,0,0,16,11,12,14,19,19,""
21,18,26,30,45,43,40,36,25,42,25,31,53,44,0,0,10,26,17,16,8,13,13,22,27,""
22,29,27,26,31,55,60,61,38,35,22,31,28,52,41,36,29,18,12,9,12,9,9,18,20,""
23,11,24,12,31,26,42,43,46,25,33,37,21,37,57,49,38,24,16,6,9,15,21,23,24,""
24,36,23,26,32,45,54,55,46,47,40,38,31,55,49,36,29,18,20,13,9,10,13,25,21,""
25,36,35,28,44,47,63,55,58,62,40,22,38,68,56,36,28,22,20,9,19,11,11,17,11,""
26,26,22,20,18,31,29,54,49,43,38,33,34,37,36,26,26,21,9,11,8,8,12,9,12,""
27,14,28,18,17,12,35,25,25,24,23,36,30,34,30,39,12,11,4,12,8,6,11,13,13,""
28,13,13,11,17,25,25,19,24,37,34,25,45,35,35,30,20,25,12,11,14,20,8,11,14,""
29,22,22,20,41,46,42,29,30,30,17,24,12,26,44,18,13,15,11,10,7,12,9,18,17,""
30,20,14,25,34,30,32,29,23,27,27,18,27,27,36,21,18,14,17,8,12,15,14,13,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
