aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,6,11,7,6,6,53,213,219,73,82,92,143,182,121,56,122,174,319,362,152,318,6,167,""
02,125,460,518,142,43,77,80,113,364,601,630,358,341,269,177,345,122,204,7,6,6,6,33,111,""
03,483,393,315,444,756,620,499,308,301,463,391,458,322,256,220,336,354,166,489,411,685,473,275,457,""
04,266,121,169,348,738,584,378,496,27,223,326,353,448,278,235,360,440,26,7,6,37,241,125,161,""
05,20,48,7,6,51,665,204,261,415,333,534,337,330,241,303,232,267,225,204,65,31,478,364,584,""
06,179,222,136,172,495,612,162,361,308,309,192,228,175,79,496,356,349,500,651,640,440,808,602,337,""
07,514,87,58,31,18,32,30,37,34,55,154,429,127,109,272,386,533,379,430,308,69,10,9,10,""
08,96,92,66,26,275,108,269,63,179,302,272,166,232,147,171,53,77,265,162,53,88,108,66,74,""
09,74,62,28,156,153,123,379,572,593,560,541,693,474,395,486,715,456,360,519,678,721,688,185,87,""
10,53,23,19,33,66,141,61,285,455,453,496,293,376,266,198,239,220,175,420,198,208,257,91,130,""
11,235,407,517,645,593,549,461,200,420,277,217,202,170,126,153,254,266,224,147,43,88,37,215,40,""
12,34,40,58,29,68,138,159,100,85,68,81,88,100,129,82,76,61,182,373,200,121,6,5,33,""
13,66,38,19,50,100,95,160,196,197,64,48,121,121,24,29,64,82,107,341,26,7,6,99,724,""
14,512,74,16,31,199,647,275,455,143,18,30,262,77,37,37,106,77,74,69,44,37,64,3,0,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
