apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,33,29,30,32,24,34,31,40,21,27,24,26,17,7,6,5,12,7,10,11,16,24,24,""
02,25,27,30,25,22,12,26,37,48,33,14,30,30,11,7,7,8,3,6,8,18,25,27,21,""
03,25,27,16,23,10,11,23,30,40,31,13,20,17,11,9,4,6,3,7,6,12,25,20,22,""
04,27,35,32,21,20,27,20,29,26,25,39,29,20,14,9,16,1,6,5,10,9,12,21,23,""
05,27,38,35,20,24,31,33,39,35,27,25,31,35,22,14,13,8,10,6,7,15,10,20,29,""
06,45,38,40,46,42,39,42,40,51,27,25,25,20,18,17,14,4,6,6,10,8,13,25,18,""
07,22,38,49,27,27,31,25,26,41,37,37,27,15,18,21,6,4,9,7,15,18,27,26,40,""
08,27,52,35,33,28,36,37,44,34,30,21,17,14,9,12,4,9,6,5,12,14,14,11,15,""
09,30,20,29,26,32,22,34,43,33,22,26,35,22,12,9,5,3,5,5,6,7,17,29,29,""
10,32,34,37,26,38,32,40,40,44,38,37,18,21,22,13,5,2,4,8,9,11,13,26,15,""
11,28,35,38,26,34,35,31,39,43,29,28,25,28,15,16,11,9,4,4,14,12,24,21,29,""
12,27,24,30,23,31,30,48,36,33,36,38,29,16,12,7,9,4,9,8,5,12,21,22,25,""
13,35,33,33,27,27,28,55,56,62,60,49,40,28,19,13,10,10,6,6,7,13,13,25,19,""
14,33,30,35,21,29,26,38,40,34,35,40,34,36,21,13,11,7,8,8,17,13,10,26,19,""
15,22,24,26,18,16,33,50,41,33,40,37,28,26,12,10,7,7,8,12,11,14,17,13,31,""
16,25,30,18,26,31,39,41,44,57,34,35,28,21,23,10,11,10,5,7,11,16,22,20,35,""
17,31,30,33,42,30,30,43,50,46,32,44,33,27,20,26,9,9,5,5,8,16,9,22,25,""
18,35,32,35,22,27,31,46,38,56,52,55,31,17,18,15,6,10,3,4,8,6,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
