oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,2,6,5,10,15,12,16,7,9,4,11,6,8,6,2,4,4,2,4,4,3,3,1,""
02,3,5,4,5,6,6,8,5,0,0,1,1,1,0,2,3,1,4,0,2,3,2,3,4,""
03,4,4,7,5,4,8,8,14,10,6,9,12,9,15,7,4,10,0,1,4,1,3,1,0,""
04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,6,4,5,7,3,3,""
05,9,7,5,12,3,1,1,0,1,0,1,3,6,9,11,4,6,7,2,1,0,1,0,3,""
06,2,2,5,6,15,9,6,6,2,3,9,3,4,5,7,5,4,5,7,2,2,1,1,1,""
07,3,5,9,12,10,7,12,8,9,4,4,6,6,5,5,6,2,9,2,7,4,7,4,5,""
08,3,7,11,7,9,14,11,9,10,7,6,5,0,0,3,1,7,8,2,3,0,1,7,5,""
09,3,8,5,11,13,10,12,11,7,5,5,5,6,7,8,3,8,6,2,9,6,3,4,7,""
10,6,11,11,15,6,7,15,8,7,6,4,7,11,9,4,11,9,5,7,5,4,4,1,6,""
11,7,6,11,12,11,10,11,15,6,5,8,7,8,7,2,6,3,1,4,6,5,7,3,3,""
12,10,19,1,1,4,0,2,3,21,9,4,9,12,6,10,3,3,4,5,7,0,0,4,3,""
13,6,2,10,2,12,3,1,1,2,24,27,6,5,7,8,5,3,0,0,0,3,0,0,0,""
14,0,1,0,0,1,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
