jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,98,115,113,88,123,97,86,108,86,56,61,45,44,41,50,47,31,49,54,81,84,95,65,34,""
02,43,28,52,43,123,158,130,121,88,67,74,53,56,34,27,42,48,49,47,78,121,94,58,61,""
03,55,53,101,171,222,225,148,120,73,95,113,176,186,210,211,204,180,192,162,192,204,224,223,142,""
04,106,104,134,236,235,205,128,78,83,54,59,44,44,40,28,41,39,37,56,57,63,84,70,38,""
05,35,38,49,36,104,97,72,82,63,54,28,39,57,40,40,50,38,48,51,65,74,84,82,98,""
06,35,48,62,92,144,88,79,71,52,53,61,56,33,27,38,36,32,35,71,55,68,100,67,34,""
07,36,45,47,76,125,99,94,80,75,55,47,52,36,31,33,36,38,37,39,52,84,97,44,41,""
08,37,49,76,91,108,75,72,68,70,41,56,46,36,40,38,34,31,46,54,56,70,68,73,33,""
09,21,36,54,91,88,83,84,58,67,39,51,30,22,36,19,30,20,26,34,47,64,81,45,31,""
10,38,34,54,84,84,84,79,86,58,49,44,42,44,34,32,37,33,33,34,46,67,89,85,47,""
11,29,33,33,50,92,72,57,55,55,40,50,45,30,35,31,29,26,34,40,49,80,80,52,40,""
12,35,39,44,36,82,96,89,64,58,43,44,31,39,32,28,32,20,35,37,50,69,91,72,62,""
13,23,27,36,86,72,82,62,54,47,66,57,41,34,31,30,25,25,31,36,57,81,75,42,3,""
14,0,20,70,97,65,65,63,61,53,40,33,33,18,22,26,26,24,29,44,67,61,80,78,28,""
15,25,23,33,89,99,84,67,54,44,39,50,27,29,25,22,11,25,23,33,45,64,64,62,21,""
16,29,36,55,76,94,79,71,58,70,60,55,67,46,42,18,24,17,22,27,50,78,69,90,23,""
17,37,22,41,69,71,58,52,44,48,37,41,34,20,29,16,19,18,20,32,65,75,87,80,54,""
18,30,23,48,62,118,98,71,43,61,51,44,58,35,32,29,36,33,31,37,67,58,93,89,30,""
19,26,21,30,26,101,83,54,57,39,39,37,34,25,25,24,31,26,30,36,43,61,87,52,39,""
20,1,5,33,58,79,49,37,50,38,43,32,25,18,23,22,7,16,36,40,48,65,74,76,20,""
21,29,22,52,92,72,56,59,48,39,46,31,30,28,18,21,34,21,24,34,47,70,66,51,29,""
22,27,27,48,75,83,77,57,51,52,52,40,18,23,16,22,10,22,37,31,59,64,58,69,32,""
23,30,23,35,83,79,76,66,50,44,33,34,30,30,9,15,7,15,19,37,45,41,50,56,16,""
24,18,17,47,68,64,56,51,25,45,43,37,41,12,19,18,16,21,20,23,45,54,61,58,17,""
25,18,25,23,36,48,59,39,40,42,33,41,19,23,18,20,15,22,17,20,16,17,26,21,24,""
26,33,20,13,1,0,1,38,42,38,29,31,36,18,28,29,15,8,9,6,2,0,1,0,0,""
27,0,1,1,0,0,0,33,47,36,26,22,20,17,14,14,9,16,28,22,37,62,51,47,46,""
28,16,25,19,47,44,24,31,41,38,26,38,16,12,13,13,7,14,16,26,32,48,50,54,39,""
29,23,18,26,38,40,35,36,32,28,19,31,14,7,9,9,11,12,17,21,41,50,53,65,37,""
30,24,17,39,39,62,36,35,31,26,23,39,34,13,19,21,13,17,21,35,56,67,68,68,28,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
