dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,59,60,56,62,58,51,51,47,49,41,45,32,33,30,22,28,17,25,19,20,35,48,38,45,""
02,44,48,51,60,50,50,43,49,38,56,43,41,35,29,28,32,22,22,27,21,37,47,41,39,""
03,54,63,71,62,61,65,56,42,48,33,32,40,37,31,30,23,14,11,23,25,30,41,33,54,""
04,55,58,54,53,50,45,58,61,41,37,31,34,32,32,21,21,21,27,35,32,46,51,35,37,""
05,49,59,49,63,58,61,53,54,48,42,25,28,20,27,34,22,15,19,14,22,38,38,41,45,""
06,48,60,47,53,52,68,66,55,49,36,29,29,34,29,32,26,20,22,27,36,39,41,52,55,""
07,63,58,59,59,61,50,50,46,55,51,27,44,20,34,29,17,24,20,24,23,36,48,56,59,""
08,65,62,56,73,67,67,66,59,62,65,45,53,40,38,30,26,23,23,25,34,45,45,45,54,""
09,63,63,65,56,67,53,42,54,67,47,32,36,42,29,28,25,33,18,37,36,31,54,49,48,""
10,64,56,56,57,69,74,56,56,48,52,43,41,41,33,23,28,27,24,24,42,49,55,61,64,""
11,71,69,75,84,68,89,84,71,80,74,50,35,32,35,36,29,32,33,29,33,54,57,85,76,""
12,119,62,55,77,87,91,92,108,59,47,45,41,27,26,29,26,15,33,38,49,63,79,76,134,""
13,131,117,105,103,128,101,120,114,110,112,44,42,34,42,50,29,26,46,64,73,119,130,151,200,""
14,217,192,142,147,162,121,124,110,124,123,92,66,53,43,29,28,33,31,37,46,63,70,90,69,""
15,117,100,110,84,90,76,75,72,71,67,55,62,48,35,36,38,44,28,34,29,51,52,55,50,""
16,61,56,62,66,53,66,65,59,-1,-1,-1,-1,61,61,44,32,30,25,26,35,32,35,41,50,""
17,61,59,72,70,59,72,61,63,57,51,49,43,49,37,46,38,25,37,40,26,52,58,63,63,""
18,58,66,70,56,67,66,54,47,47,44,36,37,24,29,36,25,28,25,28,43,38,48,43,43,""
19,70,71,67,71,75,67,70,74,65,56,32,32,23,36,28,13,33,32,23,40,46,43,47,34,""
20,43,50,60,62,61,72,68,78,61,57,31,29,34,32,44,34,28,34,40,30,43,46,55,39,""
21,70,78,71,65,63,73,75,86,74,52,42,47,41,49,46,35,32,32,37,30,42,50,59,63,""
22,64,67,66,63,78,88,89,72,79,85,72,61,55,41,44,35,30,34,25,34,27,44,30,43,""
23,61,70,56,75,79,56,62,62,67,49,48,37,34,35,28,23,25,21,25,37,35,41,38,32,""
24,49,55,48,60,58,55,55,40,46,38,31,32,27,29,27,22,28,19,32,41,41,37,49,56,""
25,59,57,58,56,70,67,52,52,35,33,32,37,36,46,38,39,32,35,33,30,40,51,41,55,""
26,43,51,52,71,60,68,51,54,59,31,39,39,30,36,19,21,18,34,25,29,32,51,37,41,""
27,42,69,76,80,68,74,62,61,57,40,33,38,24,39,33,27,31,20,29,37,39,43,45,29,""
28,54,73,62,57,70,62,69,53,52,36,38,43,30,42,31,23,22,29,18,21,45,42,47,41,""
29,56,56,67,65,76,74,63,59,38,34,41,39,43,43,45,46,33,39,30,28,31,43,36,31,""
30,44,60,54,55,64,60,51,46,42,34,29,25,35,45,60,41,36,42,36,28,38,41,44,49,""
31,58,46,57,58,65,68,61,70,55,49,29,36,38,29,38,19,27,22,24,21,44,52,53,35,""
