nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,18,19,21,26,20,18,17,28,19,11,22,17,13,17,17,15,12,15,20,22,20,7,16,""
02,18,24,9,27,15,17,17,16,27,20,16,22,19,20,24,13,13,12,14,18,20,23,15,14,""
03,17,14,17,21,27,22,13,12,22,20,27,13,16,18,24,10,13,12,14,11,21,16,22,19,""
04,20,19,13,16,13,10,16,15,15,15,27,14,18,17,7,14,14,17,11,13,17,16,15,8,""
05,9,5,6,6,13,15,8,12,14,26,18,25,13,9,13,13,10,7,15,8,23,22,12,21,""
06,16,15,18,20,18,18,19,21,12,16,18,17,12,9,18,9,12,12,19,14,14,15,15,13,""
07,22,20,24,22,21,17,15,23,23,21,15,18,20,15,13,10,10,12,13,15,27,29,16,18,""
08,16,24,15,5,10,9,10,11,12,15,14,11,16,18,14,10,14,13,13,9,10,8,3,1,""
09,2,2,2,3,1,5,1,1,1,6,12,19,10,11,14,12,11,10,3,9,12,4,11,4,""
10,2,5,7,11,4,2,6,2,7,5,1,4,1,6,2,1,6,2,3,4,3,5,6,5,""
11,6,3,5,3,11,10,13,17,10,11,9,13,13,23,9,11,10,20,11,20,28,17,20,15,""
12,21,24,17,21,17,17,24,21,16,15,24,23,11,16,17,20,13,7,21,15,11,9,7,4,""
13,8,7,6,5,5,5,2,1,5,2,8,15,12,7,8,7,9,10,4,11,16,8,5,9,""
14,12,14,9,5,6,1,9,4,6,7,11,15,5,18,7,16,3,3,3,4,9,8,2,2,""
15,1,-1,4,-1,3,1,1,1,1,5,5,2,4,5,1,3,4,-1,-1,-1,-1,-1,-1,0,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,7,5,3,7,4,4,3,5,1,-1,-1,0,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
