nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,22,17,16,26,30,21,27,41,43,35,30,32,41,21,23,15,15,19,23,24,26,27,17,""
02,12,27,19,29,31,25,25,34,44,40,39,39,42,23,29,29,17,11,24,29,30,23,13,10,""
03,6,15,6,12,23,27,37,43,39,42,37,38,37,32,26,24,26,19,15,21,26,25,21,14,""
04,11,22,18,30,19,26,29,32,40,39,39,47,42,33,31,22,13,16,19,21,29,30,24,16,""
05,23,22,23,20,23,26,21,25,43,34,31,36,17,15,15,12,10,8,8,8,20,12,14,14,""
06,4,11,10,19,17,7,16,20,25,26,28,27,32,21,17,17,11,8,12,16,25,23,20,16,""
07,10,13,17,13,12,12,13,18,21,22,29,25,13,14,18,12,5,12,31,9,18,20,19,12,""
08,6,7,12,13,22,21,23,31,31,26,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,""
23,2,5,5,5,9,6,6,5,1,2,1,1,1,2,1,2,1,3,2,3,3,0,2,0,""
24,2,1,3,5,6,4,8,0,1,3,2,3,2,2,0,1,2,1,10,5,7,4,8,5,""
25,8,6,4,14,10,9,16,18,19,15,20,14,13,10,11,5,4,11,9,13,10,7,6,5,""
26,10,11,14,26,22,24,24,26,17,15,19,12,16,12,16,5,13,4,16,11,23,19,14,10,""
27,16,5,15,27,16,19,17,24,15,19,27,15,17,15,13,12,11,19,45,68,21,17,16,12,""
28,8,9,18,29,31,29,17,23,9,9,13,17,13,12,16,24,12,15,15,17,23,9,12,9,""
29,13,11,14,16,24,17,22,22,18,11,22,16,9,11,13,9,11,10,17,19,15,16,15,3,""
30,1,13,10,12,11,19,8,15,12,14,17,12,10,6,14,8,7,11,10,12,22,13,13,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
