jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,167,181,218,213,187,175,139,148,87,135,109,77,125,66,80,62,74,93,136,140,137,164,173,161,""
02,185,206,226,234,214,177,179,150,135,106,160,92,117,74,70,82,89,115,120,143,166,200,216,219,""
03,359,364,204,238,217,203,173,172,134,144,173,132,143,115,146,105,113,86,145,186,204,253,293,298,""
04,308,403,381,407,426,326,310,286,342,252,290,289,288,264,198,168,169,156,192,189,229,248,209,197,""
05,196,215,272,234,242,193,157,137,114,184,124,134,141,93,153,175,106,85,120,133,133,161,241,178,""
06,165,190,222,217,188,173,168,147,169,160,129,123,106,84,73,72,85,90,105,108,164,184,193,173,""
07,198,223,251,209,201,40,0,0,6,122,127,94,91,97,92,137,106,145,147,175,81,0,0,0,""
08,0,0,0,0,0,0,0,0,55,195,138,120,109,109,103,75,100,107,165,188,208,201,183,174,""
09,219,264,306,304,261,191,140,151,148,135,131,112,101,88,81,83,75,96,123,146,175,202,180,154,""
10,195,222,247,246,205,184,121,138,154,118,119,103,106,79,72,79,74,111,139,166,142,123,172,160,""
11,184,189,200,213,167,154,133,106,129,145,101,85,78,142,124,115,84,97,109,130,152,151,158,170,""
12,192,223,267,225,187,138,139,105,121,116,99,95,85,72,66,67,61,86,111,108,129,136,140,167,""
13,163,189,185,177,146,123,126,120,76,89,97,107,86,75,60,53,58,94,88,113,136,188,201,165,""
14,172,202,223,100,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
15,0,0,0,0,0,0,0,0,2,129,145,91,79,77,76,260,224,260,358,378,451,356,213,221,""
16,221,235,316,253,234,215,175,155,151,166,163,135,128,118,97,95,108,281,339,324,260,344,315,284,""
17,309,365,367,415,410,253,162,174,166,153,152,153,139,97,97,251,383,387,482,508,600,240,221,225,""
18,239,283,39,2,7,3,17,9,36,265,118,70,55,36,49,44,48,80,103,97,115,125,109,128,""
19,139,163,172,165,151,98,97,50,85,116,100,76,97,66,50,68,41,56,93,114,124,119,118,149,""
20,130,158,138,160,148,92,105,89,105,76,85,31,0,0,3,38,38,58,74,85,105,111,115,117,""
21,114,123,131,130,107,74,59,47,64,54,67,53,45,42,27,48,48,62,74,96,117,103,142,123,""
22,110,152,168,146,130,92,97,93,99,108,70,65,45,51,48,42,48,60,69,110,115,93,102,106,""
23,106,115,147,139,99,67,59,93,81,80,82,70,71,55,51,43,50,62,90,98,118,125,118,108,""
24,88,128,139,149,132,106,98,110,102,118,76,69,60,59,54,44,34,57,79,102,114,132,110,124,""
25,111,139,127,126,123,99,84,100,78,68,59,61,43,45,36,51,45,61,73,100,102,114,99,106,""
26,103,103,103,131,71,80,77,97,66,77,82,53,54,44,24,46,53,55,60,86,83,103,88,89,""
27,94,126,110,112,86,88,83,77,78,70,132,61,62,49,43,58,39,44,95,78,107,116,128,99,""
28,110,120,124,102,99,78,89,77,84,86,59,70,63,39,51,49,41,61,86,109,140,139,115,118,""
29,125,131,127,135,136,88,104,107,94,81,64,66,56,45,28,44,42,70,61,72,106,130,116,122,""
30,110,104,99,91,104,75,78,52,13,66,59,51,58,39,36,35,53,44,81,90,103,96,112,104,""
31,94,115,141,127,110,113,90,100,98,92,58,57,52,47,42,33,38,40,51,79,110,99,140,121,""
[E]jlsh{eI,"z'{f"
