jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,34,38,60,49,38,41,45,27,33,26,16,11,16,9,16,17,12,6,14,13,10,26,40,""
02,38,70,45,49,48,46,20,32,33,21,16,6,14,18,14,8,9,14,11,9,15,18,28,37,""
03,45,62,41,52,38,36,20,30,32,27,37,26,17,13,19,10,10,15,12,13,24,24,29,32,""
04,44,59,39,39,31,40,18,21,14,15,15,16,30,17,24,12,13,14,18,16,22,24,39,33,""
05,50,56,38,65,50,36,28,34,30,36,14,10,6,9,13,8,7,2,11,11,12,24,37,58,""
06,71,66,47,72,50,38,33,35,27,28,21,16,18,20,22,28,59,15,17,13,26,24,40,35,""
07,41,59,52,49,34,27,18,15,18,16,18,20,12,8,11,14,27,14,16,13,22,10,21,36,""
08,44,70,51,47,44,31,34,22,27,25,23,19,15,16,12,12,22,8,11,19,30,18,26,44,""
09,60,71,65,49,44,29,38,27,27,22,30,18,12,12,6,9,8,13,12,6,21,23,30,50,""
10,46,66,56,56,46,40,30,23,32,28,12,18,9,8,5,9,17,16,10,15,20,27,21,50,""
11,84,87,81,65,65,61,30,30,21,29,26,18,11,22,15,11,9,7,24,23,22,37,19,63,""
12,89,90,87,90,65,63,38,29,28,17,9,16,14,10,10,10,8,8,8,5,18,31,36,77,""
13,105,84,88,94,79,56,34,39,54,33,32,26,16,22,10,13,13,12,16,21,17,25,33,68,""
14,86,82,83,97,81,47,35,47,31,28,16,23,24,23,11,22,12,12,19,22,30,35,40,68,""
15,66,110,102,81,64,63,31,32,30,26,37,22,16,14,14,16,16,19,8,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]e,"j'nfk`gIndh`e'jfd"
